deduplicated_bullet_id,duplicate_count,normalized_match_key,all_source_references,bullet_id,original_zip_name,source_project_zip,source_project,source_project_id,source_tex_file,source_line_number,section_name,experience_id,experience_title,organization,date,bullet_text,raw_bullet_tex,detected_tools,possible_role_tags
dedup_b000123,2,"managed fieldwork for 6 projects with 300+ consumers, ensuring data quality and participant well-being. conducted and analyzed post-test interviews to support iterative revisions and provide subjective insights.",Overleaf Projects (77 items).zip | 26 summer_Wearables Intern (26 summer_Wearables Intern.zip) | main.tex:236 || Overleaf Projects (77 items).zip | ziyuan_guo_PLM_Hyundai (ziyuan_guo_PLM_Hyundai.zip) | main.tex:236,raw_b000406,Overleaf Projects (77 items).zip,26 summer_Wearables Intern.zip,26 summer_Wearables Intern,project_034_26_summer_wearables_intern,main.tex,236,PROFESSIONAL EXPERIENCE,raw_e000260,Cognitive Sciences Lab Technician (Contractor),"L'Oreal R&I Center, Shanghai",Jul. 2024 – Jul. 2025,"Managed fieldwork for 6 projects with 300+ consumers, ensuring data quality and participant well-being. Conducted and analyzed post-test interviews to support iterative revisions and provide subjective insights.","Managed fieldwork for 6 projects with 300+ consumers, ensuring data quality and participant well-being. Conducted and analyzed post-test interviews to support iterative revisions and provide subjective insights.",R,
dedup_b000124,2,"designed and managed sharepoint-based ai agent system integrating copilot and sharepoint, streamlining knowledge retrieval and metadata tagging across 200+ internal resources.",Overleaf Projects (77 items).zip | 26 summer_Wearables Intern (26 summer_Wearables Intern.zip) | main.tex:255 || Overleaf Projects (77 items).zip | ziyuan_guo_PLM_Hyundai (ziyuan_guo_PLM_Hyundai.zip) | main.tex:255,raw_b000409,Overleaf Projects (77 items).zip,26 summer_Wearables Intern.zip,26 summer_Wearables Intern,project_034_26_summer_wearables_intern,main.tex,255,PROFESSIONAL EXPERIENCE,raw_e000261,Graduate Assistant,"AI-Powered Career Systems, UT Career Success",Sep. 2025 – Present,"Designed and managed SharePoint-based AI agent system integrating Copilot and SharePoint, streamlining knowledge retrieval and metadata tagging across 200+ internal resources.","Designed and managed SharePoint-based AI agent system integrating Copilot and SharePoint, streamlining knowledge retrieval and metadata tagging across 200+ internal resources.",SharePoint,
dedup_b000125,2,"conducted iterative testing and data validation to enhance agent accuracy (+18% improvement in query relevance), applying hypothesis-driven experimentation methods.",Overleaf Projects (77 items).zip | 26 summer_Wearables Intern (26 summer_Wearables Intern.zip) | main.tex:257 || Overleaf Projects (77 items).zip | ziyuan_guo_PLM_Hyundai (ziyuan_guo_PLM_Hyundai.zip) | main.tex:257,raw_b000410,Overleaf Projects (77 items).zip,26 summer_Wearables Intern.zip,26 summer_Wearables Intern,project_034_26_summer_wearables_intern,main.tex,257,PROFESSIONAL EXPERIENCE,raw_e000261,Graduate Assistant,"AI-Powered Career Systems, UT Career Success",Sep. 2025 – Present,"Conducted iterative testing and data validation to enhance agent accuracy (+18% improvement in query relevance), applying hypothesis-driven experimentation methods.","Conducted iterative testing and data validation to enhance agent accuracy (+18\% improvement in query relevance), applying hypothesis-driven experimentation methods.",,
dedup_b000126,1,"managed a multi-phase behavioral research project (n=135), coordinating progress and version control through github to ensure data integrity and team alignment.",Overleaf Projects (77 items).zip | 26 summer_Wearables Intern (26 summer_Wearables Intern.zip) | main.tex:327,raw_b000413,Overleaf Projects (77 items).zip,26 summer_Wearables Intern.zip,26 summer_Wearables Intern,project_034_26_summer_wearables_intern,main.tex,327,RESEARCH EXPERIENCE,raw_e000263,The Impact of Continuous or Categorical Thinking on Emotion Perception,Undergraduate Thesis,Dec. 2023 – May. 2024,"Managed a multi-phase behavioral research project (N=135), coordinating progress and version control through GitHub to ensure data integrity and team alignment.","Managed a multi-phase behavioral research project (N=135), coordinating progress and version control through GitHub to ensure data integrity and team alignment.",,
dedup_b000127,1,"designed and implemented 3 psychophysical experiments to model perceptual thresholds and sensitivity slopes under varying judgment conditions, applying r for model fitting and comparative analysis.",Overleaf Projects (77 items).zip | 26 summer_Wearables Intern (26 summer_Wearables Intern.zip) | main.tex:329,raw_b000414,Overleaf Projects (77 items).zip,26 summer_Wearables Intern.zip,26 summer_Wearables Intern,project_034_26_summer_wearables_intern,main.tex,329,RESEARCH EXPERIENCE,raw_e000263,The Impact of Continuous or Categorical Thinking on Emotion Perception,Undergraduate Thesis,Dec. 2023 – May. 2024,"Designed and implemented 3 psychophysical experiments to model perceptual thresholds and sensitivity slopes under varying judgment conditions, applying R for model fitting and comparative analysis.","Designed and implemented 3 psychophysical experiments to model perceptual thresholds and sensitivity slopes under varying judgment conditions, applying R for model fitting and comparative analysis.",R,
dedup_b000128,1,"modeled 10 vr risk scenarios in blender and bench-tested 3 controlled simulation prototypes to examine risk perception in autonomous operation environment, enhancing ecological validity and system-level realism.",Overleaf Projects (77 items).zip | 26 summer_ergo_antora (26 summer_ergo_antora.zip) | main.tex:237,raw_b000428,Overleaf Projects (77 items).zip,26 summer_ergo_antora.zip,26 summer_ergo_antora,project_036_26_summer_ergo_antora,main.tex,237,PROFESSIONAL EXPERIENCE,raw_e000275,Human Factor intern,"Lab of Engineering Psychology, Chinese Academy of Sciences",Nov 2023 - Jun 2024,"Modeled 10 VR risk scenarios in Blender and bench-tested 3 controlled simulation prototypes to examine risk perception in autonomous operation environment, enhancing ecological validity and system-level realism.","Modeled 10 VR risk scenarios in Blender and bench-tested 3 controlled simulation prototypes to examine risk perception in autonomous operation environment, enhancing ecological validity and system-level realism.",Blender,
dedup_b000129,1,designed and launched sharepoint-based knowledge platform (40+ workflows & sops) aligning 4 departments & 5 agencies; improved onboarding efficiency by 70% and enabled scalable workflow adoption.,Overleaf Projects (77 items).zip | 26 summer_tech PM (v1) (26 summer_tech PM (v1).zip) | main.tex:240,raw_b000444,Overleaf Projects (77 items).zip,26 summer_tech PM (v1).zip,26 summer_tech PM (v1),project_037_26_summer_tech_pm_v1,main.tex,240,PROFESSIONAL EXPERIENCE,raw_e000283,Cognitive Sciences Lab Technician (Contractor),"L'Oreal R&I Center, Shanghai",Jul. 2024 – Jul. 2025,Designed and launched SharePoint-based knowledge platform (40+ Workflows & SOPs) aligning 4 departments & 5 agencies; improved onboarding efficiency by 70% and enabled scalable workflow adoption.,Designed and launched SharePoint-based knowledge platform (40+ Workflows \& SOPs) aligning 4 departments \& 5 agencies; improved onboarding efficiency by 70\% and enabled scalable workflow adoption.,SharePoint; R,
dedup_b000130,1,"gathered requirements from 16 career service offices, synthesized recurring issues, and prioritized enhancements to redesign tagging & cross-site navigation.",Overleaf Projects (77 items).zip | 26 summer_tech PM (v1) (26 summer_tech PM (v1).zip) | main.tex:256,raw_b000446,Overleaf Projects (77 items).zip,26 summer_tech PM (v1).zip,26 summer_tech PM (v1),project_037_26_summer_tech_pm_v1,main.tex,256,PROFESSIONAL EXPERIENCE,raw_e000284,Graduate Assistant,"AI-Powered Career Systems, UT Career Success",Sep. 2025 – Present,"Gathered requirements from 16 career service offices, synthesized recurring issues, and prioritized enhancements to redesign tagging & cross-site navigation.","Gathered requirements from 16 career service offices, synthesized recurring issues, and prioritized enhancements to redesign tagging \& cross-site navigation.",,
dedup_b000131,2,"documented and continuously updated 40+ sops, reusable templates, and device guidebooks in a sharepoint knowledge base; implemented navigation architecture that improved resource accessibility, reduced new member onboarding time by 70%.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:218 || Overleaf Projects (77 items).zip | Ziyuan_Guo_CSR & Social Impact_SONY (Ziyuan_Guo_CSR & Social Impact_SONY.zip) | main.tex:226,raw_b000451,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,218,PROFESSIONAL EXPERIENCE,raw_e000291,Cognitive Sciences Lab Technician (Contractor),L'Oreal R&I Center -- Shanghai,Jul. 2024 – Jul. 2025,"Documented and continuously updated 40+ SOPs, reusable templates, and device guidebooks in a SharePoint knowledge base; implemented navigation architecture that improved resource accessibility, reduced new member onboarding time by 70%.","Documented and continuously updated 40+ SOPs, reusable templates, and device guidebooks in a SharePoint knowledge base; implemented navigation architecture that improved resource accessibility, reduced new member onboarding time by 70\%.",SharePoint; R,
dedup_b000132,2,"implemented vba-based automation with internal ai agent to structure interview data from 32 participants; developed a codebook, categorized codes into higher-order themes, and produced documentation that improved thematic analysis speed by 40%, translating unstructured consumer feedback into systematic insights for packaging design decisions.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:219 || Overleaf Projects (77 items).zip | Ziyuan_Guo_CSR & Social Impact_SONY (Ziyuan_Guo_CSR & Social Impact_SONY.zip) | main.tex:227,raw_b000452,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,219,PROFESSIONAL EXPERIENCE,raw_e000291,Cognitive Sciences Lab Technician (Contractor),L'Oreal R&I Center -- Shanghai,Jul. 2024 – Jul. 2025,"Implemented VBA-based automation with internal AI agent to structure interview data from 32 participants; developed a codebook, categorized codes into higher-order themes, and produced documentation that improved thematic analysis speed by 40%, translating unstructured consumer feedback into systematic insights for packaging design decisions.","Implemented VBA-based automation with internal AI agent to structure interview data from 32 participants; developed a codebook, categorized codes into higher-order themes, and produced documentation that improved thematic analysis speed by 40\%, translating unstructured consumer feedback into systematic insights for packaging design decisions.",R; VBA,
dedup_b000133,1,"conducted 4 trainings for internal research teams on promoting the cognitive wheel digital tool and power bi dashboard to integrate cognitive methods into wider projects, and delivered 2 sessions for university students on industry practices and supporting early career development.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:220,raw_b000453,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,220,PROFESSIONAL EXPERIENCE,raw_e000291,Cognitive Sciences Lab Technician (Contractor),L'Oreal R&I Center -- Shanghai,Jul. 2024 – Jul. 2025,"Conducted 4 trainings for internal research teams on promoting the Cognitive Wheel digital tool and Power BI dashboard to integrate cognitive methods into wider projects, and delivered 2 sessions for university students on industry practices and supporting early career development.","Conducted 4 trainings for internal research teams on promoting the Cognitive Wheel digital tool and Power BI dashboard to integrate cognitive methods into wider projects, and delivered 2 sessions for university students on industry practices and supporting early career development.",Power BI; R,
dedup_b000134,2,"collaborated with external agencies and cross-functional teams and regularly aligned with global counterparts to standardize practices and adapt research for local contexts; designed 5 pilot tests by translating formulation team requests into tailored protocols, effectively managing stakeholder expectations across departments.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:221 || Overleaf Projects (77 items).zip | Ziyuan_Guo_CSR & Social Impact_SONY (Ziyuan_Guo_CSR & Social Impact_SONY.zip) | main.tex:229,raw_b000454,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,221,PROFESSIONAL EXPERIENCE,raw_e000291,Cognitive Sciences Lab Technician (Contractor),L'Oreal R&I Center -- Shanghai,Jul. 2024 – Jul. 2025,"Collaborated with external agencies and cross-functional teams and regularly aligned with global counterparts to standardize practices and adapt research for local contexts; designed 5 pilot tests by translating formulation team requests into tailored protocols, effectively managing stakeholder expectations across departments.","Collaborated with external agencies and cross-functional teams and regularly aligned with global counterparts to standardize practices and adapt research for local contexts; designed 5 pilot tests by translating formulation team requests into tailored protocols, effectively managing stakeholder expectations across departments.",R,
dedup_b000135,2,"optimized test protocols in imotions, integrating subjective feedback and physiological measures to evaluate emotional experience of 50+ products; instructed 300+ consumers during fieldwork and conducted post-test interviews to iteratively refine study design and capture user insights.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:222 || Overleaf Projects (77 items).zip | Ziyuan_Guo_CSR & Social Impact_SONY (Ziyuan_Guo_CSR & Social Impact_SONY.zip) | main.tex:230,raw_b000455,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,222,PROFESSIONAL EXPERIENCE,raw_e000291,Cognitive Sciences Lab Technician (Contractor),L'Oreal R&I Center -- Shanghai,Jul. 2024 – Jul. 2025,"Optimized test protocols in iMotions, integrating subjective feedback and physiological measures to evaluate emotional experience of 50+ products; instructed 300+ consumers during fieldwork and conducted post-test interviews to iteratively refine study design and capture user insights.","Optimized test protocols in iMotions, integrating subjective feedback and physiological measures to evaluate emotional experience of 50+ products; instructed 300+ consumers during fieldwork and conducted post-test interviews to iteratively refine study design and capture user insights.",R; iMotions,
dedup_b000136,2,"screened over 580 articles and systematically coded 100 relevant studies, tagging key metadata such as study design, sample characteristics, and variables. structured the dataset to support a meta-analysis on trust factors in autonomous driving.",Overleaf Projects (77 items).zip | Graduate Student Assistant- AI-Powered Career Success Systems(V2) (Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip) | main.tex:237 || Overleaf Projects (77 items).zip | Ziyuan_Guo_CSR & Social Impact_SONY (Ziyuan_Guo_CSR & Social Impact_SONY.zip) | main.tex:262,raw_b000456,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,237,RESEARCH EXPERIENCE,raw_e000292,Research intern,"Lab of Engineering Psychology, Chinese Academy of Sciences",Nov. 2023 - Jun. 2024,"Screened over 580 articles and systematically coded 100 relevant studies, tagging key metadata such as study design, sample characteristics, and variables. Structured the dataset to support a meta-analysis on trust factors in autonomous driving.","Screened over 580 articles and systematically coded 100 relevant studies, tagging key metadata such as study design, sample characteristics, and variables. Structured the dataset to support a meta-analysis on trust factors in autonomous driving.",,
