raw_skill_id,original_zip_name,source_project,source_project_zip,source_project_id,source_tex_file,source_line_number,source_entry_start_line,source_entry_end_line,section_name,raw_category,raw_skill_text,raw_entry_text,normalized_skill_key,parse_flags
raw_s000080,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,Python,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",python,
raw_s000081,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,SQL,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",sql,
raw_s000082,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,Tableau,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",tableau,
raw_s000083,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,Power BI,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",power_bi,
raw_s000084,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,RAG pipelines,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",rag_pipelines,
raw_s000085,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,Copilot Studio,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",copilot_studio,
raw_s000086,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,API integration,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",api_integration,
raw_s000087,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,LLM prompting,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",llm_prompting,
raw_s000088,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,345,345,347,SKILLS,Data & AI Systems,"LangChain components (retrievers, loaders, prompt templates)","Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, Copilot Studio, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",langchain_components,
raw_s000089,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,351,351,353,SKILLS,Enterprise & Automation Tools,SharePoint (IA),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",sharepoint,
raw_s000090,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,351,351,353,SKILLS,Enterprise & Automation Tools,PowerAutomate (workflow design),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",powerautomate,
raw_s000091,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,366,366,368,SKILLS,Productivity Tools,Notion,"Productivity Tools: Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",notion,
raw_s000092,Overleaf Projects (77 items).zip,26 summer_Analytics_Tesla,26 summer_Analytics_Tesla.zip,project_007_26_summer_analytics_tesla,main.tex,366,366,368,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)","Productivity Tools: Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",microsoft_office_suite,
raw_s000093,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,301,301,303,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), SQL, Tableau, Power BI",r,
raw_s000094,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,301,301,303,SKILLS,Data & Analytics,"Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)","Data & Analytics: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), SQL, Tableau, Power BI",python,semicolon_present
raw_s000095,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,301,301,303,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), SQL, Tableau, Power BI",sql,
raw_s000096,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,301,301,303,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), SQL, Tableau, Power BI",tableau,
raw_s000097,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,301,301,303,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), SQL, Tableau, Power BI",power_bi,
raw_s000098,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,308,308,310,SKILLS,Design & Simulation,Psychopy,"Design & Simulation: Psychopy, iMotions; Axure; Unreal Engine, Blender",psychopy,
raw_s000099,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,308,308,310,SKILLS,Design & Simulation,iMotions; Axure; Unreal Engine,"Design & Simulation: Psychopy, iMotions; Axure; Unreal Engine, Blender",imotions_axure_unreal_engine,semicolon_present
raw_s000100,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,308,308,310,SKILLS,Design & Simulation,Blender,"Design & Simulation: Psychopy, iMotions; Axure; Unreal Engine, Blender",blender,
raw_s000101,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,319,319,322,SKILLS,Productivity Tools,SharePoint,"Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",sharepoint,
raw_s000102,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,319,319,322,SKILLS,Productivity Tools,Notion,"Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",notion,
raw_s000103,Overleaf Projects (77 items).zip,26 summer_BA (v1),26 summer_BA (v1).zip,project_008_26_summer_ba_v1,main.tex,319,319,322,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)","Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",microsoft_office_suite,
raw_s000104,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,377,377,379,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI",r,
raw_s000105,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,377,377,379,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI",python,
raw_s000106,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,377,377,379,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI",sql,
raw_s000107,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,377,377,379,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI",tableau,
raw_s000108,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,377,377,379,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI",power_bi,
raw_s000109,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,383,383,385,SKILLS,Product & Collaboration,Figma,"Product & Collaboration: Figma, Notion, SharePoint",figma,
raw_s000110,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,383,383,385,SKILLS,Product & Collaboration,Notion,"Product & Collaboration: Figma, Notion, SharePoint",notion,
raw_s000111,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,383,383,385,SKILLS,Product & Collaboration,SharePoint,"Product & Collaboration: Figma, Notion, SharePoint",sharepoint,
raw_s000112,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,398,398,400,SKILLS,Productivity Tools,Power Automation,"Productivity Tools: Power Automation, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",power_automation,
raw_s000113,Overleaf Projects (77 items).zip,26 summer_BA_Holland America Line,26 summer_BA_Holland America Line.zip,project_009_26_summer_ba_holland_america_line,main.tex,398,398,400,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)","Productivity Tools: Power Automation, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",microsoft_office_suite,
raw_s000114,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,342,342,344,SKILLS,Design & Research,Figma,"Design & Research: Figma, Unreal Engine 5, Usability Testing, UI/UX Evaluation, Interaction Design",figma,
raw_s000115,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,342,342,344,SKILLS,Design & Research,Unreal Engine 5,"Design & Research: Figma, Unreal Engine 5, Usability Testing, UI/UX Evaluation, Interaction Design",unreal_engine_5,
raw_s000116,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,342,342,344,SKILLS,Design & Research,Usability Testing,"Design & Research: Figma, Unreal Engine 5, Usability Testing, UI/UX Evaluation, Interaction Design",usability_testing,
raw_s000117,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,342,342,344,SKILLS,Design & Research,UI/UX Evaluation,"Design & Research: Figma, Unreal Engine 5, Usability Testing, UI/UX Evaluation, Interaction Design",ui_ux_evaluation,
raw_s000118,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,342,342,344,SKILLS,Design & Research,Interaction Design,"Design & Research: Figma, Unreal Engine 5, Usability Testing, UI/UX Evaluation, Interaction Design",interaction_design,
raw_s000119,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,R,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",r,
raw_s000120,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,Python,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",python,
raw_s000121,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,SQL,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",sql,
raw_s000122,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,Tableau,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",tableau,
raw_s000123,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,Blender,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",blender,
raw_s000124,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,Vizard,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",vizard,
raw_s000125,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,PsychoPy,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",psychopy,
raw_s000126,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,SharePoint,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",sharepoint,
raw_s000127,Overleaf Projects (77 items).zip,26 summer_DELTA,26 summer_DELTA.zip,project_010_26_summer_delta,main.tex,367,367,370,SKILLS,Technical Tools,iMotions,"Technical Tools: R, Python, SQL, Tableau, Blender, Vizard, PsychoPy, SharePoint, iMotions",imotions,
raw_s000128,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,320,320,322,SKILLS,Data & Insights,R,"Data & Insights: R, Python, SQL, Tableau, Power BI",r,
raw_s000129,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,320,320,322,SKILLS,Data & Insights,Python,"Data & Insights: R, Python, SQL, Tableau, Power BI",python,
raw_s000130,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,320,320,322,SKILLS,Data & Insights,SQL,"Data & Insights: R, Python, SQL, Tableau, Power BI",sql,
raw_s000131,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,320,320,322,SKILLS,Data & Insights,Tableau,"Data & Insights: R, Python, SQL, Tableau, Power BI",tableau,
raw_s000132,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,320,320,322,SKILLS,Data & Insights,Power BI,"Data & Insights: R, Python, SQL, Tableau, Power BI",power_bi,
raw_s000133,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,326,326,328,SKILLS,AI & Knowledge Platforms,AI Agent,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",ai_agent,
raw_s000134,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,326,326,328,SKILLS,AI & Knowledge Platforms,Copilot Studio,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",copilot_studio,
raw_s000135,Overleaf Projects (77 items).zip,26 summer_Data_MLB,26 summer_Data_MLB.zip,project_011_26_summer_data_mlb,main.tex,326,326,328,SKILLS,AI & Knowledge Platforms,"SharePoint (IA, metadata design)","AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",sharepoint,
